method,step_nm,rms_nm,sample_reflectivity,sample_visibility_scale,coherence_model,incidence_cos,coherence_class,coherence_quant,lambda_class_nm,lambda1_nm,lambda2_nm,lambda_eff_um,class_visibility,class_visibility_eff,class_photons_per_pixel,class_photons_per_pixel_eff,class_mean_counts_per_pixel_frame,crlb_phi_rad_mean,crlb_phi_rad_median,crlb_phi_rad_p90,crlb_h_nm_mean,crlb_h_nm_median,crlb_h_nm_p90,quant_interferometer,quant_detector_model,quant_visibility,quant_visibility_eff,quant_pairs_per_pixel,quant_pairs_per_pixel_eff,gate_time_s,tau_c_s,eta1,eta2,dark1_hz,dark2_hz,phase_step_sigma_deg,deadtime1_s,deadtime2_s,background_drift_frac,amplitude_drift_frac,normalize_frames,hybrid_smooth_sigma_px,recon,rep,Sa_true_nm,Sq_true_nm,Sz_true_nm,Sa_est_nm,Sq_est_nm,Sz_est_nm,bias_Sa_nm,bias_Sq_nm,bias_Sz_nm,rmse_h_nm,step_est_nm,step_err_nm,quant_mean_counts_per_pixel_frame,crlb_phi_coarse_rad_median,crlb_h_coarse_nm_median,quant_target_mean_counts,quant_target_mean_counts_eff,su11_gain
quant_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,79998.85850524902,0.03176241683640632,0.03172763298872656,0.03306787557903333,1.0236669929220097,1.0225459486091668,1.0657404608300625,noon2,rates,0.6,0.12833445958344983,30000.0,30000.0,0.001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,3,64.69882142805872,79.9962728428014,496.99731553182613,64.6952012890142,79.999398676003,498.34848941423655,-0.0036201390445239194,0.003125833201594292,1.3511738824104584,1.0299495796993832,3.127017107364822,3.127017107364822,29999.37107849121,nan,nan,30000.0,30000.0,0.0
hybrid_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,79998.85850524902,0.21374882425485628,0.20415900231008294,0.2755658424481627,9.049102401424157,8.643115228899596,11.666139148793404,noon2,rates,0.6,0.12833445958344983,30000.0,30000.0,0.001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,3,64.69882142805872,79.9962728428014,496.99731553182613,64.99905059938527,80.43754062288401,520.4381986886406,0.30022917132655463,0.4412677800826156,23.440883156814415,9.087937488225768,2.5091073464013007,2.5091073464013007,29999.37107849121,0.03172763298872656,1.0225459486091668,30000.0,30000.0,0.0
classical,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.02391119201752849,80000.0,80000.0,80001.6263885498,0.21400730797219236,0.2041665271891782,0.2757111861893151,9.060045365136023,8.643433796272907,11.672292307304003,-,rates,0.6,0.12833445958344983,30000.0,30000.0,0.001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,4,64.64017692465141,79.88821086621266,496.3154119796947,65.01549340932489,80.33833995531047,504.9245120011308,0.37531648467347983,0.4501290890978196,8.609100021436062,8.990765680609707,-16.523606266901034,-16.523606266901034,,,,,,
quant_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,80001.6263885498,0.03177017501156086,0.03173418860848051,0.03307603173582171,1.0239170301868663,1.0227572288651634,1.0660033245956366,noon2,rates,0.6,0.12833445958344983,30000.0,30000.0,0.001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,4,64.64017692465141,79.88821086621266,496.3154119796947,64.64153404781335,79.90059248135842,498.5288150656517,0.001357123161938088,0.012381615145759327,2.2134030859569838,1.028284910100001,-17.26340015457331,-17.26340015457331,30000.87075805664,nan,nan,30000.0,30000.0,0.0
hybrid_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,80001.6263885498,0.21400730797219236,0.2041665271891782,0.2757111861893151,9.060045365136023,8.643433796272907,11.672292307304003,noon2,rates,0.6,0.12833445958344983,30000.0,30000.0,0.001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,4,64.64017692465141,79.88821086621266,496.3154119796947,65.0154934093249,80.33833995531047,504.9245120011309,0.37531648467349304,0.4501290890978196,8.609100021436166,8.990765680609705,-16.523606266901066,-16.523606266901066,30000.87075805664,0.03173418860848051,1.0227572288651634,30000.0,30000.0,0.0
classical,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.02391119201752849,80000.0,80000.0,80000.17610168457,0.21400217940683106,0.2043619396499333,0.2759380164397307,9.059828246219517,8.651706624785774,11.68189521469265,-,rates,0.6,0.12833445958344983,30000.0,30000.0,0.001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,5,63.83196241206738,78.72142622258168,497.24798357818315,64.28887303231075,79.29827698770528,504.9519418427837,0.4569106202433761,0.576850765123595,7.703958264600501,9.023916898158637,-16.215916040412594,-16.215916040412594,,,,,,
quant_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,80000.17610168457,0.031772532516092966,0.03173471610477723,0.03308309394818296,1.0239930099080448,1.0227742294778883,1.0662309317619445,noon2,rates,0.6,0.12833445958344983,30000.0,30000.0,0.001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,5,63.83196241206738,78.72142622258168,497.24798357818315,63.83024368494577,78.71837344555537,498.64427767722196,-0.0017187271216015118,-0.0030527770263029464,1.3962940990388004,1.025647339378912,-15.860907151384136,-15.860907151384136,30000.07322692871,nan,nan,30000.0,30000.0,0.0
hybrid_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,80000.17610168457,0.21400217940683106,0.2043619396499333,0.2759380164397307,9.059828246219517,8.651706624785774,11.68189521469265,noon2,rates,0.6,0.12833445958344983,30000.0,30000.0,0.001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,5,63.83196241206738,78.72142622258168,497.24798357818315,64.28887303231075,79.29827698770528,504.95194184278347,0.4569106202433761,0.576850765123595,7.703958264600288,9.023916898158637,-16.215916040412576,-16.215916040412576,30000.07322692871,0.03173471610477723,1.0227742294778883,30000.0,30000.0,0.0
classical,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.02391119201752849,80000.0,80000.0,79998.9992980957,0.21484368446505187,0.20475754705911392,0.2775363116926213,9.09545354366713,8.668454749454611,11.749559387637397,-,rates,0.6,0.12833445958344983,30000.0,30000.0,0.001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,6,64.00824378958805,79.81191698851954,520.6375093880803,64.51433111804782,80.4123659661831,548.3065834883434,0.5060873284597655,0.6004489776635621,27.669074100263195,9.068896598896481,-3.5998489577353077,-3.5998489577353077,,,,,,
quant_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,79998.9992980957,0.03176645882495112,0.03173630306828333,0.033088996358379245,1.0237972616695166,1.022825375527905,1.0664211598081206,noon2,rates,0.6,0.12833445958344983,30000.0,30000.0,0.001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,6,64.00824378958805,79.81191698851954,520.6375093880803,63.995072234165974,79.8097406810662,524.038646129908,-0.013171555422082004,-0.0021763074533379437,3.401136741827679,1.0367457463986778,-3.854449242080027,-3.854449242080027,29999.37760925293,nan,nan,30000.0,30000.0,0.0
hybrid_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,79998.9992980957,0.21484368446505187,0.20475754705911392,0.2775363116926213,9.09545354366713,8.668454749454611,11.749559387637397,noon2,rates,0.6,0.12833445958344983,30000.0,30000.0,0.001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,6,64.00824378958805,79.81191698851954,520.6375093880803,64.5143311180478,80.4123659661831,548.3065834883433,0.5060873284597522,0.6004489776635621,27.66907410026309,9.068896598896481,-3.599848957735289,-3.599848957735289,29999.37760925293,0.03173630306828333,1.022825375527905,30000.0,30000.0,0.0
classical,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.02391119201752849,80000.0,80000.0,80000.42141723633,0.21393652706342473,0.204473625255696,0.27577377576472467,9.057048840155186,8.65643485890278,11.674942050427116,-,rates,0.6,0.12833445958344983,30000.0,30000.0,0.001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,7,64.103334789993,79.63279081774465,493.21196767035946,64.33665651366566,80.04766653492828,513.6074156225105,0.23332172367265627,0.41487571718363414,20.39544795215106,8.99815738373166,-7.401457714429468,-7.401457714429468,,,,,,
quant_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,80000.42141723633,0.031765208286101465,0.03173054842592246,0.0330726326342188,1.0237569582080281,1.0226399098729697,1.0658937753716464,noon2,rates,0.6,0.12833445958344983,30000.0,30000.0,0.001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,7,64.103334789993,79.63279081774465,493.21196767035946,64.10349305180651,79.64006420710959,494.50260811816145,0.00015826181350729151,0.007273389364931384,1.2906404478019926,1.0183878417453507,-7.766842962804658,-7.766842962804658,30000.246643066406,nan,nan,30000.0,30000.0,0.0
hybrid_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,80000.42141723633,0.21393652706342473,0.204473625255696,0.27577377576472467,9.057048840155186,8.65643485890278,11.674942050427116,noon2,rates,0.6,0.12833445958344983,30000.0,30000.0,0.001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,7,64.103334789993,79.63279081774465,493.21196767035946,64.33665651366564,80.04766653492827,513.6074156225105,0.23332172367264303,0.41487571718362093,20.39544795215106,8.998157383731659,-7.4014577144294496,-7.4014577144294496,30000.246643066406,0.03173054842592246,1.0226399098729697,30000.0,30000.0,0.0
classical,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.02391119201752849,80000.0,80000.0,79999.03559875488,0.21427409560930258,0.20475726135518035,0.27512802850212886,9.071339877075728,8.668442654117197,11.647604201318288,-,rates,0.6,0.12833445958344983,30000.0,30000.0,0.001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,8,62.863164559627535,78.96757030862183,543.477455814894,63.368951377454394,79.55651615658867,570.417732901398,0.5057868178268634,0.5889458479668459,26.940277086504086,9.033077193827095,-7.3776682704035,-7.3776682704035,,,,,,
quant_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,79999.03559875488,0.03176202980873019,0.031724965967571045,0.03306642027288632,1.0236545194550364,1.0224599935151202,1.0656935579487432,noon2,rates,0.6,0.12833445958344983,30000.0,30000.0,0.001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,8,62.863164559627535,78.96757030862183,543.477455814894,62.87182549759674,78.9784485387493,545.5339607547895,0.008660937969207798,0.010878230127476435,2.056504939895529,1.0231790401070606,-6.815622931618435,-6.815622931618435,29999.405151367188,nan,nan,30000.0,30000.0,0.0
hybrid_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,79999.03559875488,0.21427409560930258,0.20475726135518035,0.27512802850212886,9.071339877075728,8.668442654117197,11.647604201318288,noon2,rates,0.6,0.12833445958344983,30000.0,30000.0,0.001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,8,62.863164559627535,78.96757030862183,543.477455814894,63.368951377454394,79.55651615658867,570.417732901398,0.5057868178268634,0.5889458479668459,26.940277086504086,9.033077193827095,-7.377668270403538,-7.377668270403538,29999.405151367188,0.031724965967571045,1.0224599935151202,30000.0,30000.0,0.0
classical,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,655.2899999999507,0.85,0.02391119201752849,80000.0,80000.0,79999.48063659668,0.21464448561744753,0.2043740509716595,0.27834860303003883,9.087020417653447,8.652219360193321,11.78394791593787,-,rates,0.6,0.12833445958344983,30000.0,30000.0,0.001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,9,63.58644271620053,79.33494372303691,582.1652103988696,64.08077459607426,79.94339854465089,580.3628819465848,0.4943318798737387,0.6084548216139719,-1.8023284522847869,9.103939143633303,-7.733865347242863,-7.733865347242863,,,,,,
quant_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,79999.48063659668,0.03176791622221966,0.03174638872943847,0.03308021199189993,1.0238442319453327,1.023150425050411,1.0661380495503303,noon2,rates,0.6,0.12833445958344983,30000.0,30000.0,0.001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,9,63.58644271620053,79.33494372303691,582.1652103988696,63.59684801620413,79.3498428566107,584.3703378314166,0.010405300003596497,0.014899133573795034,2.2051274325469263,1.0219171438297963,-7.428977618285918,-7.428977618285918,29999.719497680664,nan,nan,30000.0,30000.0,0.0
hybrid_noon2,0.0,80.0,1.0,1.0,rayleigh,1.0,0.028130814138268814,0.2138907659724164,532.0,810.0,809.0,0.405,0.85,0.02391119201752849,80000.0,80000.0,79999.48063659668,0.21464448561744753,0.2043740509716595,0.27834860303003883,9.087020417653447,8.652219360193321,11.78394791593787,noon2,rates,0.6,0.12833445958344983,30000.0,30000.0,0.001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,psi4,9,63.58644271620053,79.33494372303691,582.1652103988696,64.08077459607428,79.94339854465089,580.3628819465848,0.49433187987375193,0.6084548216139719,-1.8023284522847869,9.103939143633303,-7.733865347242882,-7.733865347242882,29999.719497680664,0.03174638872943847,1.023150425050411,30000.0,30000.0,0.0
